frame_id,video_id,source_frame_index,timestamp_seconds,output_path,status,sharpness,duplicate_of
video-1__f000000__t0.000,video-1,0,0.0,data\frames\video-1\frame_000001.png,selected,243.6675491978725,
video-1__f000005__t0.200,video-1,5,0.2,data\frames\video-1\frame_000002.png,selected,103.21337165540935,
video-1__f000010__t0.400,video-1,10,0.4,data\frames\video-1\frame_000003.png,selected,290.333373942309,
video-1__f000014__t0.600,video-1,14,0.6,data\frames\video-1\frame_000004.png,selected,226.94100957773165,
video-1__f000019__t0.800,video-1,19,0.8,data\frames\video-1\frame_000005.png,selected,159.73895920573932,
video-1__f000024__t1.000,video-1,24,1.0,data\frames\video-1\frame_000006.png,selected,153.45164628363685,
video-1__f000029__t1.200,video-1,29,1.2,data\frames\video-1\frame_000007.png,selected,135.38576241292887,
video-1__f000034__t1.400,video-1,34,1.4,data\frames\video-1\frame_000008.png,excluded_blurred,40.32090928359532,
video-1__f000038__t1.600,video-1,38,1.6,data\frames\video-1\frame_000009.png,selected,215.40318355957666,
video-1__f000043__t1.800,video-1,43,1.8,data\frames\video-1\frame_000010.png,selected,240.58260769272843,
video-1__f000048__t2.000,video-1,48,2.0,data\frames\video-1\frame_000011.png,selected,356.68744573990506,
video-1__f000053__t2.200,video-1,53,2.2,data\frames\video-1\frame_000012.png,selected,282.77470514835954,
video-1__f000058__t2.400,video-1,58,2.4,data\frames\video-1\frame_000013.png,selected,294.2904719511208,
video-1__f000062__t2.600,video-1,62,2.6,data\frames\video-1\frame_000014.png,selected,197.05318992295196,
video-1__f000067__t2.800,video-1,67,2.8,data\frames\video-1\frame_000015.png,selected,245.25327334759965,
video-1__f000072__t3.000,video-1,72,3.0,data\frames\video-1\frame_000016.png,selected,245.7864408485683,
video-1__f000077__t3.200,video-1,77,3.2,data\frames\video-1\frame_000017.png,selected,242.5464187461285,
video-1__f000082__t3.400,video-1,82,3.4,data\frames\video-1\frame_000018.png,selected,213.86105115541523,
video-1__f000086__t3.600,video-1,86,3.6,data\frames\video-1\frame_000019.png,excluded_duplicate,209.78846865225537,video-1__f000082__t3.400
video-1__f000091__t3.800,video-1,91,3.8,data\frames\video-1\frame_000020.png,selected,211.76616890558307,
video-1__f000096__t4.000,video-1,96,4.0,data\frames\video-1\frame_000021.png,selected,220.96647272502753,
video-1__f000101__t4.200,video-1,101,4.2,data\frames\video-1\frame_000022.png,selected,241.95770973256893,
video-1__f000106__t4.400,video-1,106,4.4,data\frames\video-1\frame_000023.png,selected,236.96865029426084,
video-1__f000110__t4.600,video-1,110,4.6,data\frames\video-1\frame_000024.png,selected,217.61137972234025,
video-1__f000115__t4.800,video-1,115,4.8,data\frames\video-1\frame_000025.png,selected,209.0588440692259,
video-1__f000120__t5.000,video-1,120,5.0,data\frames\video-1\frame_000026.png,selected,213.250074311493,
video-1__f000125__t5.200,video-1,125,5.2,data\frames\video-1\frame_000027.png,selected,217.57096191615233,
video-1__f000130__t5.400,video-1,130,5.4,data\frames\video-1\frame_000028.png,selected,211.43468773199453,
video-1__f000134__t5.600,video-1,134,5.6,data\frames\video-1\frame_000029.png,selected,219.8848477266729,
video-1__f000139__t5.800,video-1,139,5.8,data\frames\video-1\frame_000030.png,selected,228.17917641955944,
video-1__f000144__t6.000,video-1,144,6.0,data\frames\video-1\frame_000031.png,selected,234.13633650026202,
video-1__f000149__t6.200,video-1,149,6.2,data\frames\video-1\frame_000032.png,selected,222.7390539727093,
video-1__f000154__t6.400,video-1,154,6.4,data\frames\video-1\frame_000033.png,selected,230.582365643647,
video-1__f000158__t6.600,video-1,158,6.6,data\frames\video-1\frame_000034.png,selected,227.01946785714892,
video-1__f000163__t6.800,video-1,163,6.8,data\frames\video-1\frame_000035.png,selected,228.5401493122824,
video-1__f000168__t7.000,video-1,168,7.0,data\frames\video-1\frame_000036.png,selected,238.6592129001187,
video-1__f000173__t7.200,video-1,173,7.2,data\frames\video-1\frame_000037.png,selected,225.24621019080098,
video-1__f000178__t7.400,video-1,178,7.4,data\frames\video-1\frame_000038.png,selected,237.58895397292065,
video-1__f000182__t7.600,video-1,182,7.6,data\frames\video-1\frame_000039.png,selected,231.32561495109107,
video-1__f000187__t7.800,video-1,187,7.8,data\frames\video-1\frame_000040.png,selected,219.01259740175288,
video-1__f000192__t8.000,video-1,192,8.0,data\frames\video-1\frame_000041.png,selected,222.9592407498463,
video-1__f000197__t8.200,video-1,197,8.2,data\frames\video-1\frame_000042.png,selected,225.99651300741567,
video-1__f000202__t8.400,video-1,202,8.4,data\frames\video-1\frame_000043.png,selected,233.78845574895357,
video-1__f000206__t8.600,video-1,206,8.6,data\frames\video-1\frame_000044.png,selected,239.22071343421197,
video-1__f000211__t8.800,video-1,211,8.8,data\frames\video-1\frame_000045.png,selected,224.38696463346298,
video-1__f000216__t9.000,video-1,216,9.0,data\frames\video-1\frame_000046.png,selected,259.00126906194623,
video-1__f000221__t9.200,video-1,221,9.2,data\frames\video-1\frame_000047.png,selected,239.98419833606405,
video-1__f000226__t9.400,video-1,226,9.4,data\frames\video-1\frame_000048.png,selected,241.41994897064603,
video-1__f000230__t9.600,video-1,230,9.6,data\frames\video-1\frame_000049.png,selected,202.75837248228032,
video-1__f000235__t9.800,video-1,235,9.8,data\frames\video-1\frame_000050.png,selected,205.55445658259185,
video-1__f000240__t10.000,video-1,240,10.0,data\frames\video-1\frame_000051.png,selected,216.48892819840046,
video-1__f000245__t10.200,video-1,245,10.2,data\frames\video-1\frame_000052.png,excluded_duplicate,223.4617291510473,video-1__f000240__t10.000
video-1__f000250__t10.400,video-1,250,10.4,data\frames\video-1\frame_000053.png,selected,245.3435180935963,
video-1__f000254__t10.600,video-1,254,10.6,data\frames\video-1\frame_000054.png,selected,270.568399708948,
video-1__f000259__t10.800,video-1,259,10.8,data\frames\video-1\frame_000055.png,selected,226.0759048925046,
video-1__f000264__t11.000,video-1,264,11.0,data\frames\video-1\frame_000056.png,selected,209.733145619938,
video-1__f000269__t11.200,video-1,269,11.2,data\frames\video-1\frame_000057.png,selected,270.6778823350683,
video-1__f000274__t11.400,video-1,274,11.4,data\frames\video-1\frame_000058.png,selected,322.6549223484356,
video-1__f000278__t11.600,video-1,278,11.6,data\frames\video-1\frame_000059.png,selected,332.1299720538527,
video-1__f000283__t11.800,video-1,283,11.8,data\frames\video-1\frame_000060.png,selected,380.3507254553706,
video-1__f000288__t12.000,video-1,288,12.0,data\frames\video-1\frame_000061.png,selected,388.36906447509926,
video-1__f000293__t12.200,video-1,293,12.2,data\frames\video-1\frame_000062.png,selected,321.07519852411417,
video-1__f000298__t12.400,video-1,298,12.4,data\frames\video-1\frame_000063.png,selected,318.10745856331454,
video-1__f000302__t12.600,video-1,302,12.6,data\frames\video-1\frame_000064.png,selected,247.2226755184432,
video-1__f000307__t12.800,video-1,307,12.8,data\frames\video-1\frame_000065.png,selected,283.0818806831023,
video-1__f000312__t13.000,video-1,312,13.0,data\frames\video-1\frame_000066.png,selected,275.7329725567481,
video-1__f000317__t13.200,video-1,317,13.2,data\frames\video-1\frame_000067.png,selected,270.3952333397335,
video-1__f000322__t13.400,video-1,322,13.4,data\frames\video-1\frame_000068.png,selected,293.90269635617733,
video-1__f000326__t13.600,video-1,326,13.6,data\frames\video-1\frame_000069.png,selected,294.53072423032586,
video-1__f000331__t13.800,video-1,331,13.8,data\frames\video-1\frame_000070.png,selected,287.3568576110734,
video-1__f000336__t14.000,video-1,336,14.0,data\frames\video-1\frame_000071.png,selected,300.0941259991607,
video-1__f000341__t14.200,video-1,341,14.2,data\frames\video-1\frame_000072.png,selected,303.7261924007792,
video-1__f000346__t14.400,video-1,346,14.4,data\frames\video-1\frame_000073.png,selected,308.1006891226603,
video-1__f000350__t14.600,video-1,350,14.6,data\frames\video-1\frame_000074.png,selected,308.18928095583374,
video-1__f000355__t14.800,video-1,355,14.8,data\frames\video-1\frame_000075.png,selected,306.59798170442195,
video-1__f000360__t15.000,video-1,360,15.0,data\frames\video-1\frame_000076.png,selected,258.4736350884684,
video-1__f000365__t15.200,video-1,365,15.2,data\frames\video-1\frame_000077.png,selected,244.4001258666409,
video-1__f000370__t15.400,video-1,370,15.4,data\frames\video-1\frame_000078.png,selected,240.9114717723411,
video-1__f000374__t15.600,video-1,374,15.6,data\frames\video-1\frame_000079.png,selected,231.00006031654317,
video-1__f000379__t15.800,video-1,379,15.8,data\frames\video-1\frame_000080.png,selected,229.98737049029194,
video-1__f000384__t16.000,video-1,384,16.0,data\frames\video-1\frame_000081.png,selected,232.31675928053846,
video-1__f000389__t16.200,video-1,389,16.2,data\frames\video-1\frame_000082.png,selected,230.29115430472626,
video-1__f000394__t16.400,video-1,394,16.4,data\frames\video-1\frame_000083.png,selected,247.8724476113732,
video-1__f000398__t16.600,video-1,398,16.6,data\frames\video-1\frame_000084.png,selected,268.46961016893204,
video-1__f000403__t16.800,video-1,403,16.8,data\frames\video-1\frame_000085.png,selected,267.8089010566473,
video-1__f000408__t17.000,video-1,408,17.0,data\frames\video-1\frame_000086.png,selected,268.8063202426758,
video-1__f000413__t17.200,video-1,413,17.2,data\frames\video-1\frame_000087.png,selected,277.14965963690184,
video-1__f000418__t17.400,video-1,418,17.4,data\frames\video-1\frame_000088.png,selected,274.02829920210775,
video-1__f000422__t17.600,video-1,422,17.6,data\frames\video-1\frame_000089.png,selected,276.00127196417736,
video-1__f000427__t17.800,video-1,427,17.8,data\frames\video-1\frame_000090.png,selected,263.67417307653363,
video-1__f000432__t18.000,video-1,432,18.0,data\frames\video-1\frame_000091.png,excluded_duplicate,267.4930148647155,video-1__f000427__t17.800
video-1__f000437__t18.200,video-1,437,18.2,data\frames\video-1\frame_000092.png,selected,266.9601263983382,
video-1__f000442__t18.400,video-1,442,18.4,data\frames\video-1\frame_000093.png,excluded_duplicate,264.67728344925945,video-1__f000437__t18.200
video-1__f000446__t18.600,video-1,446,18.6,data\frames\video-1\frame_000094.png,selected,263.7433512935208,
video-1__f000451__t18.800,video-1,451,18.8,data\frames\video-1\frame_000095.png,excluded_duplicate,272.2692128629136,video-1__f000446__t18.600
video-1__f000456__t19.000,video-1,456,19.0,data\frames\video-1\frame_000096.png,selected,266.9546097560705,
video-1__f000461__t19.200,video-1,461,19.2,data\frames\video-1\frame_000097.png,selected,269.30266263676276,
video-1__f000466__t19.400,video-1,466,19.4,data\frames\video-1\frame_000098.png,selected,263.2995712357907,
video-1__f000470__t19.600,video-1,470,19.6,data\frames\video-1\frame_000099.png,selected,271.05232632583306,
video-1__f000475__t19.800,video-1,475,19.8,data\frames\video-1\frame_000100.png,selected,273.65917057750954,
video-1__f000480__t20.000,video-1,480,20.0,data\frames\video-1\frame_000101.png,selected,264.8485552233954,
video-1__f000485__t20.200,video-1,485,20.2,data\frames\video-1\frame_000102.png,selected,259.6836291858811,
video-1__f000490__t20.400,video-1,490,20.4,data\frames\video-1\frame_000103.png,selected,260.7953580043474,
video-1__f000494__t20.600,video-1,494,20.6,data\frames\video-1\frame_000104.png,selected,254.26311838774038,
video-1__f000499__t20.800,video-1,499,20.8,data\frames\video-1\frame_000105.png,selected,286.8886147137317,
video-1__f000504__t21.000,video-1,504,21.0,data\frames\video-1\frame_000106.png,selected,300.2823834518132,
video-1__f000509__t21.200,video-1,509,21.2,data\frames\video-1\frame_000107.png,selected,292.8459148142073,
video-1__f000514__t21.400,video-1,514,21.4,data\frames\video-1\frame_000108.png,selected,313.2008248464101,
video-1__f000518__t21.600,video-1,518,21.6,data\frames\video-1\frame_000109.png,selected,335.07669897648844,
video-1__f000523__t21.800,video-1,523,21.8,data\frames\video-1\frame_000110.png,selected,343.7420895209559,
video-1__f000528__t22.000,video-1,528,22.0,data\frames\video-1\frame_000111.png,selected,265.4668517421333,
video-1__f000533__t22.200,video-1,533,22.2,data\frames\video-1\frame_000112.png,selected,315.9634412438321,
video-1__f000538__t22.400,video-1,538,22.4,data\frames\video-1\frame_000113.png,selected,353.2291159243035,
video-1__f000542__t22.600,video-1,542,22.6,data\frames\video-1\frame_000114.png,selected,370.91125270609314,
video-1__f000547__t22.800,video-1,547,22.8,data\frames\video-1\frame_000115.png,selected,363.5107689652546,
video-1__f000552__t23.000,video-1,552,23.0,data\frames\video-1\frame_000116.png,selected,351.05834983436415,
video-1__f000557__t23.200,video-1,557,23.2,data\frames\video-1\frame_000117.png,selected,317.82322875286144,
video-1__f000562__t23.400,video-1,562,23.4,data\frames\video-1\frame_000118.png,selected,304.99143259498624,
video-1__f000566__t23.600,video-1,566,23.6,data\frames\video-1\frame_000119.png,selected,302.8121276394361,
video-1__f000571__t23.800,video-1,571,23.8,data\frames\video-1\frame_000120.png,selected,298.75496456463947,
video-1__f000576__t24.000,video-1,576,24.0,data\frames\video-1\frame_000121.png,selected,290.68112619051044,
video-1__f000581__t24.200,video-1,581,24.2,data\frames\video-1\frame_000122.png,selected,294.5458376042913,
video-1__f000586__t24.400,video-1,586,24.4,data\frames\video-1\frame_000123.png,selected,296.01384959323906,
video-1__f000590__t24.600,video-1,590,24.6,data\frames\video-1\frame_000124.png,selected,295.83902955381774,
video-1__f000595__t24.800,video-1,595,24.8,data\frames\video-1\frame_000125.png,selected,288.49009725336487,
video-1__f000600__t25.000,video-1,600,25.0,data\frames\video-1\frame_000126.png,selected,290.4330856091814,
video-1__f000605__t25.200,video-1,605,25.2,data\frames\video-1\frame_000127.png,selected,288.17071339819165,
video-1__f000610__t25.400,video-1,610,25.4,data\frames\video-1\frame_000128.png,selected,298.8684897244345,
video-1__f000614__t25.600,video-1,614,25.6,data\frames\video-1\frame_000129.png,selected,303.7956381307708,
video-1__f000619__t25.800,video-1,619,25.8,data\frames\video-1\frame_000130.png,selected,304.9763605458041,
video-1__f000624__t26.000,video-1,624,26.0,data\frames\video-1\frame_000131.png,selected,294.42578153183433,
video-1__f000629__t26.200,video-1,629,26.2,data\frames\video-1\frame_000132.png,selected,294.5709282567748,
video-1__f000634__t26.400,video-1,634,26.4,data\frames\video-1\frame_000133.png,selected,293.422890237636,
video-1__f000638__t26.600,video-1,638,26.6,data\frames\video-1\frame_000134.png,selected,311.17811670858,
video-1__f000643__t26.800,video-1,643,26.8,data\frames\video-1\frame_000135.png,selected,329.39727217768444,
video-1__f000648__t27.000,video-1,648,27.0,data\frames\video-1\frame_000136.png,selected,226.47040046585934,
video-1__f000653__t27.200,video-1,653,27.2,data\frames\video-1\frame_000137.png,selected,302.02686070494445,
video-1__f000658__t27.400,video-1,658,27.4,data\frames\video-1\frame_000138.png,selected,366.2762518442339,
video-1__f000662__t27.600,video-1,662,27.6,data\frames\video-1\frame_000139.png,selected,304.6504581016891,
video-1__f000667__t27.800,video-1,667,27.8,data\frames\video-1\frame_000140.png,selected,334.34029894404944,
video-1__f000672__t28.000,video-1,672,28.0,data\frames\video-1\frame_000141.png,selected,247.91904480364403,
video-1__f000677__t28.200,video-1,677,28.2,data\frames\video-1\frame_000142.png,selected,247.3532001817208,
video-1__f000682__t28.400,video-1,682,28.4,data\frames\video-1\frame_000143.png,selected,245.78117475079165,
video-1__f000686__t28.600,video-1,686,28.6,data\frames\video-1\frame_000144.png,selected,240.89742356465183,
video-1__f000691__t28.800,video-1,691,28.8,data\frames\video-1\frame_000145.png,selected,250.5972950147626,
video-1__f000696__t29.000,video-1,696,29.0,data\frames\video-1\frame_000146.png,selected,282.11813648541766,
video-1__f000701__t29.200,video-1,701,29.2,data\frames\video-1\frame_000147.png,selected,265.57844373137675,
video-1__f000706__t29.400,video-1,706,29.4,data\frames\video-1\frame_000148.png,selected,265.9137327288404,
video-1__f000710__t29.600,video-1,710,29.6,data\frames\video-1\frame_000149.png,selected,261.39444055656594,
video-1__f000715__t29.800,video-1,715,29.8,data\frames\video-1\frame_000150.png,selected,264.1655594684,
video-1__f000720__t30.000,video-1,720,30.0,data\frames\video-1\frame_000151.png,selected,262.1674048557969,
video-1__f000725__t30.200,video-1,725,30.2,data\frames\video-1\frame_000152.png,selected,260.48411225164193,
video-1__f000730__t30.400,video-1,730,30.4,data\frames\video-1\frame_000153.png,selected,257.57712297969397,
video-1__f000734__t30.600,video-1,734,30.6,data\frames\video-1\frame_000154.png,selected,255.4227950013714,
video-1__f000739__t30.800,video-1,739,30.8,data\frames\video-1\frame_000155.png,selected,263.081352584156,
video-1__f000744__t31.000,video-1,744,31.0,data\frames\video-1\frame_000156.png,excluded_duplicate,264.7025132560068,video-1__f000739__t30.800
video-1__f000749__t31.200,video-1,749,31.2,data\frames\video-1\frame_000157.png,selected,267.6195677514705,
video-1__f000754__t31.400,video-1,754,31.4,data\frames\video-1\frame_000158.png,selected,251.11037762665455,
video-1__f000758__t31.600,video-1,758,31.6,data\frames\video-1\frame_000159.png,selected,224.71093381734357,
video-1__f000763__t31.800,video-1,763,31.8,data\frames\video-1\frame_000160.png,selected,189.99397786292764,
video-1__f000768__t32.000,video-1,768,32.0,data\frames\video-1\frame_000161.png,selected,198.4775860272348,
video-1__f000773__t32.200,video-1,773,32.2,data\frames\video-1\frame_000162.png,selected,190.9241702026331,
video-1__f000778__t32.400,video-1,778,32.4,data\frames\video-1\frame_000163.png,selected,185.25659985435595,
video-1__f000782__t32.600,video-1,782,32.6,data\frames\video-1\frame_000164.png,selected,193.44253200954861,
video-1__f000787__t32.800,video-1,787,32.8,data\frames\video-1\frame_000165.png,selected,192.03976733522651,
video-1__f000792__t33.000,video-1,792,33.0,data\frames\video-1\frame_000166.png,selected,183.00951185118822,
video-1__f000797__t33.200,video-1,797,33.2,data\frames\video-1\frame_000167.png,selected,197.88260900238413,
video-1__f000801__t33.400,video-1,801,33.4,data\frames\video-1\frame_000168.png,selected,196.62286452433946,
video-1__f000806__t33.600,video-1,806,33.6,data\frames\video-1\frame_000169.png,selected,207.3881156525494,
video-1__f000811__t33.800,video-1,811,33.8,data\frames\video-1\frame_000170.png,selected,206.57257740567496,
video-1__f000816__t34.000,video-1,816,34.0,data\frames\video-1\frame_000171.png,selected,230.9235303002743,
video-1__f000821__t34.200,video-1,821,34.2,data\frames\video-1\frame_000172.png,selected,232.7791132816102,
video-1__f000825__t34.400,video-1,825,34.4,data\frames\video-1\frame_000173.png,selected,230.6639634722177,
video-1__f000830__t34.600,video-1,830,34.6,data\frames\video-1\frame_000174.png,selected,256.01801794063715,
video-1__f000835__t34.800,video-1,835,34.8,data\frames\video-1\frame_000175.png,selected,335.05178459908495,
video-1__f000840__t35.000,video-1,840,35.0,data\frames\video-1\frame_000176.png,selected,249.64482572270026,
video-1__f000845__t35.200,video-1,845,35.2,data\frames\video-1\frame_000177.png,selected,397.12569310263166,
video-1__f000849__t35.400,video-1,849,35.4,data\frames\video-1\frame_000178.png,selected,290.73309789763556,
video-1__f000854__t35.600,video-1,854,35.6,data\frames\video-1\frame_000179.png,selected,279.2009724002837,
video-1__f000859__t35.800,video-1,859,35.8,data\frames\video-1\frame_000180.png,selected,270.895379781723,
video-1__f000864__t36.000,video-1,864,36.0,data\frames\video-1\frame_000181.png,selected,266.0028415285051,
video-1__f000869__t36.200,video-1,869,36.2,data\frames\video-1\frame_000182.png,selected,263.60652478462384,
video-1__f000873__t36.400,video-1,873,36.4,data\frames\video-1\frame_000183.png,selected,267.75669164109377,
video-1__f000878__t36.600,video-1,878,36.6,data\frames\video-1\frame_000184.png,selected,265.5269659176285,
video-1__f000883__t36.800,video-1,883,36.8,data\frames\video-1\frame_000185.png,selected,260.04470992069923,
video-1__f000888__t37.000,video-1,888,37.0,data\frames\video-1\frame_000186.png,selected,267.48659166123394,
video-1__f000893__t37.200,video-1,893,37.2,data\frames\video-1\frame_000187.png,selected,238.82427948340774,
video-1__f000897__t37.400,video-1,897,37.4,data\frames\video-1\frame_000188.png,selected,241.01753061453317,
video-1__f000902__t37.600,video-1,902,37.6,data\frames\video-1\frame_000189.png,selected,238.23709000697656,
video-1__f000907__t37.800,video-1,907,37.8,data\frames\video-1\frame_000190.png,selected,241.79096773814092,
video-1__f000912__t38.000,video-1,912,38.0,data\frames\video-1\frame_000191.png,selected,238.5624186048905,
video-1__f000917__t38.200,video-1,917,38.2,data\frames\video-1\frame_000192.png,selected,247.21527292326462,
video-1__f000921__t38.400,video-1,921,38.4,data\frames\video-1\frame_000193.png,selected,252.78319171898895,
video-1__f000926__t38.600,video-1,926,38.6,data\frames\video-1\frame_000194.png,selected,256.55287273352343,
video-1__f000931__t38.800,video-1,931,38.8,data\frames\video-1\frame_000195.png,selected,284.896178866932,
video-1__f000936__t39.000,video-1,936,39.0,data\frames\video-1\frame_000196.png,selected,394.70978964658246,
video-1__f000941__t39.200,video-1,941,39.2,data\frames\video-1\frame_000197.png,selected,276.48316730374904,
video-1__f000945__t39.400,video-1,945,39.4,data\frames\video-1\frame_000198.png,selected,426.89723684348996,
video-1__f000950__t39.600,video-1,950,39.6,data\frames\video-1\frame_000199.png,selected,258.22211060627,
video-1__f000955__t39.800,video-1,955,39.8,data\frames\video-1\frame_000200.png,selected,216.19308079940117,
video-1__f000960__t40.000,video-1,960,40.0,data\frames\video-1\frame_000201.png,selected,221.06767087346978,
video-1__f000965__t40.200,video-1,965,40.2,data\frames\video-1\frame_000202.png,selected,226.09099867898556,
video-1__f000969__t40.400,video-1,969,40.4,data\frames\video-1\frame_000203.png,selected,226.7189073043381,
video-1__f000974__t40.600,video-1,974,40.6,data\frames\video-1\frame_000204.png,selected,230.14462970468549,
video-1__f000979__t40.800,video-1,979,40.8,data\frames\video-1\frame_000205.png,selected,232.7652098926497,
video-1__f000984__t41.000,video-1,984,41.0,data\frames\video-1\frame_000206.png,excluded_duplicate,237.10504667069992,video-1__f000979__t40.800
video-1__f000989__t41.200,video-1,989,41.2,data\frames\video-1\frame_000207.png,selected,233.49507684766513,
video-1__f000993__t41.400,video-1,993,41.4,data\frames\video-1\frame_000208.png,selected,229.8156302302248,
video-1__f000998__t41.600,video-1,998,41.6,data\frames\video-1\frame_000209.png,selected,220.05241709575057,
video-1__f001003__t41.800,video-1,1003,41.8,data\frames\video-1\frame_000210.png,selected,222.27314015666465,
video-1__f001008__t42.000,video-1,1008,42.0,data\frames\video-1\frame_000211.png,selected,228.70965794680848,
video-1__f001013__t42.200,video-1,1013,42.2,data\frames\video-1\frame_000212.png,selected,229.2537428918812,
video-1__f001017__t42.400,video-1,1017,42.4,data\frames\video-1\frame_000213.png,selected,223.26264460807963,
video-1__f001022__t42.600,video-1,1022,42.6,data\frames\video-1\frame_000214.png,selected,229.226933080795,
video-1__f001027__t42.800,video-1,1027,42.8,data\frames\video-1\frame_000215.png,selected,228.86128733757837,
video-1__f001032__t43.000,video-1,1032,43.0,data\frames\video-1\frame_000216.png,selected,219.9628415100368,
video-1__f001037__t43.200,video-1,1037,43.2,data\frames\video-1\frame_000217.png,selected,220.68099443223556,
video-1__f001041__t43.400,video-1,1041,43.4,data\frames\video-1\frame_000218.png,selected,219.56604253358125,
video-1__f001046__t43.600,video-1,1046,43.6,data\frames\video-1\frame_000219.png,excluded_duplicate,218.03854794630115,video-1__f001041__t43.400
video-1__f001051__t43.800,video-1,1051,43.8,data\frames\video-1\frame_000220.png,selected,209.93140305960435,
video-1__f001056__t44.000,video-1,1056,44.0,data\frames\video-1\frame_000221.png,selected,198.85871553379627,
video-1__f001061__t44.200,video-1,1061,44.2,data\frames\video-1\frame_000222.png,selected,208.55858792125446,
video-1__f001065__t44.400,video-1,1065,44.4,data\frames\video-1\frame_000223.png,selected,212.94624626618108,
video-1__f001070__t44.600,video-1,1070,44.6,data\frames\video-1\frame_000224.png,excluded_duplicate,219.56364118680358,video-1__f001065__t44.400
video-1__f001075__t44.800,video-1,1075,44.8,data\frames\video-1\frame_000225.png,selected,220.75415959108022,
video-1__f001080__t45.000,video-1,1080,45.0,data\frames\video-1\frame_000226.png,excluded_duplicate,220.56665947702197,video-1__f001075__t44.800
video-1__f001085__t45.200,video-1,1085,45.2,data\frames\video-1\frame_000227.png,excluded_duplicate,226.30630789200464,video-1__f001075__t44.800
video-1__f001089__t45.400,video-1,1089,45.4,data\frames\video-1\frame_000228.png,selected,229.20544136876677,
video-1__f001094__t45.600,video-1,1094,45.6,data\frames\video-1\frame_000229.png,selected,223.96010021989545,
video-1__f001099__t45.800,video-1,1099,45.8,data\frames\video-1\frame_000230.png,excluded_duplicate,217.94867102305093,video-1__f001094__t45.600
video-1__f001104__t46.000,video-1,1104,46.0,data\frames\video-1\frame_000231.png,selected,225.2922823590537,
video-1__f001109__t46.200,video-1,1109,46.2,data\frames\video-1\frame_000232.png,selected,223.4630082755545,
video-1__f001113__t46.400,video-1,1113,46.4,data\frames\video-1\frame_000233.png,selected,218.34544461965558,
video-1__f001118__t46.600,video-1,1118,46.6,data\frames\video-1\frame_000234.png,excluded_duplicate,215.5020342219023,video-1__f001113__t46.400
video-1__f001123__t46.800,video-1,1123,46.8,data\frames\video-1\frame_000235.png,selected,245.44817998963924,
video-1__f001128__t47.000,video-1,1128,47.0,data\frames\video-1\frame_000236.png,selected,243.4816853689191,
video-1__f001133__t47.200,video-1,1133,47.2,data\frames\video-1\frame_000237.png,selected,230.23792435210427,
video-1__f001137__t47.400,video-1,1137,47.4,data\frames\video-1\frame_000238.png,selected,222.31385034538897,
video-1__f001142__t47.600,video-1,1142,47.6,data\frames\video-1\frame_000239.png,selected,226.2348401078747,
video-1__f001147__t47.800,video-1,1147,47.8,data\frames\video-1\frame_000240.png,selected,217.929620033429,
video-1__f001152__t48.000,video-1,1152,48.0,data\frames\video-1\frame_000241.png,selected,223.7048303269678,
video-1__f001157__t48.200,video-1,1157,48.2,data\frames\video-1\frame_000242.png,selected,226.9567507520134,
video-1__f001161__t48.400,video-1,1161,48.4,data\frames\video-1\frame_000243.png,selected,224.48775059605637,
video-1__f001166__t48.600,video-1,1166,48.6,data\frames\video-1\frame_000244.png,selected,229.5146954788102,
video-1__f001171__t48.800,video-1,1171,48.8,data\frames\video-1\frame_000245.png,selected,229.2179289194813,
video-1__f001176__t49.000,video-1,1176,49.0,data\frames\video-1\frame_000246.png,selected,204.13584828666515,
video-1__f001181__t49.200,video-1,1181,49.2,data\frames\video-1\frame_000247.png,selected,199.8068346226197,
video-1__f001185__t49.400,video-1,1185,49.4,data\frames\video-1\frame_000248.png,selected,199.78724566318184,
video-1__f001190__t49.600,video-1,1190,49.6,data\frames\video-1\frame_000249.png,selected,210.27350761819582,
video-1__f001195__t49.800,video-1,1195,49.8,data\frames\video-1\frame_000250.png,selected,202.17636508848747,
video-1__f001200__t50.000,video-1,1200,50.0,data\frames\video-1\frame_000251.png,excluded_duplicate,208.38171893574392,video-1__f001195__t49.800
video-1__f001205__t50.200,video-1,1205,50.2,data\frames\video-1\frame_000252.png,selected,210.40577398406134,
video-1__f001209__t50.400,video-1,1209,50.4,data\frames\video-1\frame_000253.png,excluded_duplicate,207.14450376710772,video-1__f001205__t50.200
video-1__f001214__t50.600,video-1,1214,50.6,data\frames\video-1\frame_000254.png,excluded_duplicate,199.68704931231008,video-1__f001205__t50.200
video-1__f001219__t50.800,video-1,1219,50.8,data\frames\video-1\frame_000255.png,selected,192.2619341874932,
video-1__f001224__t51.000,video-1,1224,51.0,data\frames\video-1\frame_000256.png,excluded_duplicate,199.1736780912328,video-1__f001219__t50.800
video-1__f001229__t51.200,video-1,1229,51.2,data\frames\video-1\frame_000257.png,excluded_duplicate,198.02853307606262,video-1__f001219__t50.800
video-1__f001233__t51.400,video-1,1233,51.4,data\frames\video-1\frame_000258.png,excluded_duplicate,198.41531671192726,video-1__f001219__t50.800
video-1__f001238__t51.600,video-1,1238,51.6,data\frames\video-1\frame_000259.png,excluded_duplicate,194.5519970052036,video-1__f001219__t50.800
video-1__f001243__t51.800,video-1,1243,51.8,data\frames\video-1\frame_000260.png,excluded_duplicate,199.03228562697768,video-1__f001219__t50.800
